5,5,13852
6,2,10
6,2,23
6,2,42
6,2,25
5,5,5368
6,2,35
6,2,17
6,2,87
5,5,7064
6,2,12
6,2,22
6,2,65
6,2,150
6,2,67
6,2,55
6,2,171
5,5,5900
6,2,140
6,2,115
6,2,126
6,2,28
6,2,91
6,2,263
6,2,52
5,5,6766
5,5,6325
6,2,207
6,2,71
5,5,11156
6,2,156
6,2,115
6,2,40
6,2,17
5,5,8603
6,2,118
6,2,151
6,3,461
5,5,13106
6,3,106
6,3,327
6,3,195
6,3,39
6,3,162
6,3,331
6,3,494
6,3,710
6,3,100
6,3,433
6,3,591
6,3,1009
6,3,639
6,3,1072
6,3,349
6,3,1238
6,3,436
6,3,1496
6,3,20
5,5,9679
5,5,18940
6,3,233
6,3,95
6,3,2555
6,3,50
6,3,1271
6,3,853
6,3,315
6,3,73
6,3,1283
6,3,1477
6,3,1433
6,3,181
5,5,14544
5,5,13863
6,3,213
6,3,1778
6,3,921
6,3,1817
6,3,1085
6,3,111
6,3,698
6,3,45
6,3,935
6,3,361
6,3,16
6,3,10
6,3,1123
6,3,635
6,3,80
6,3,335
6,3,1630
6,3,349
6,3,350
6,3,1050
6,3,836
6,3,709
6,3,2473
6,3,1441
6,3,1676
6,3,3108
5,5,10715
6,3,24
6,3,1701
6,3,1126
6,3,539
6,3,3150
6,3,717
6,3,1953
6,3,1178
6,3,49
6,3,861
6,3,309
6,3,18
6,3,1953
6,3,1808
6,3,790
6,3,543
6,3,402
6,3,535
6,3,1109
6,3,493
5,5,13892
6,3,2039
6,3,2124
6,3,2363
6,3,906
6,3,706
6,3,524
6,3,3171
6,3,1208
6,3,564
5,5,17882
6,3,2382
5,5,22423
6,3,3099
6,3,718
6,3,1554
6,3,3077
6,3,2371
6,4,657
6,4,1444
6,3,1168
6,3,1810
6,3,1897
6,4,396
6,4,272
6,3,2661
6,3,2188
6,4,2171
5,5,15923
6,3,1787
6,4,500
6,4,1386
6,4,1342
6,4,840
6,4,217
6,4,1199
5,5,18779
6,4,1053
5,5,20318
6,4,2564
6,3,3640
6,4,1427
6,4,1390
6,4,1350
6,4,1398
6,4,1744
6,4,897
6,4,2539
6,4,4602
6,4,375
6,4,4356
6,4,3166
6,4,2722
6,4,1817
6,4,1951
6,4,3245
6,4,753
6,4,8331
6,4,4374
6,4,1310
